message_id,content,ann_1,ann_2,ann_3,ann_4,ann_5,ann_6,ann_7,ann_8,ann_9,ann_10
COM_533,"Quý khách đã đăng ký thành công gói ST5K: 5.000đ/ngày có 500MB sử dụng đến 23:59:59 ngày 29/05/2024. Đăng ký lần tiếp theo trong ngày, Quý khách sẽ được tặng thêm 500MB theo CT Mua 2 tặng 1. Gói cước gia hạn hàng ngày. Truy cập https://viettel.vn/kttk để kiểm tra ưu đãi. Để hủy gia hạn, soạn HUY ST5K gửi 191. Chi tiết LH 198 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_534,"Chiem nguong Top nhung ban thang dep nhat lich su Euro - 100% mien phi luu luong Data 4G/5G tren TV360 tai http://s.viettel.vn/euro_v . Tu choi nhan tin, soan TC2 gui 1331. Chi tiet LH 198 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_535,"[TB] Chào mừng ""35 NĂM VIETTEL""
TẶNG 35% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong 2 ngày 31/05 và 01/06. Tiền KM sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://vtmoney.onelink.me/314y/km3 . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_536,[TB] Ban co KHUYEN MAI 45% nap the Viettel duy nhat 1/6/2024 tren Viettel Money (gom tang 35% gia tri the nap + hoan tien 10%). Nap ngay tai https://km.vtmoney.vn/314y/km45,0,0,0,0,0,0,0,0,0,0
COM_537,"[QC] Internet Viettel gói SUN1T: TẶNG NGAY 1 tháng cước dịch vụ khi đăng ký mới và đóng trước cước 12 tháng. Cước TB chỉ 180.000đ/tháng. Phí hòa mạng 300.000đ, miễn phí modem wifi. Chi tiết LH 18008168 (0đ) hoặc truy cập https://viettel.vn/s/SUN1T. Từ chối QC, soạn TC3 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_538,[TB] Ban co uu dai mua goi Data 3N (co 15GB/3 ngay) gia chi 21.000d tren Viettel Money. Mua ngay tai https://km.vtmoney.vn/314y/gg3N . Ap dung khi thanh toan bang tai khoan Tien di dong.,0,0,0,0,0,0,0,0,0,0
COM_539,BvIqCkúcAeeThắqGIơnC]ytVSie.grvzu.online~sThhưởnqDB(ảyMlươiChi'nNggànPMạyMấnNkaWxMa,1,1,1,1,1,1,1,1,1,1
COM_540,"rTrRgVujThatj^FQNZeF.vWeMQh.online^,TrogHumnaypHaTbayTamngjnfr""ejmZhLp",1,1,1,1,1,1,1,1,1,1
COM_541,[TB] Ban duoc mua goi Data 1N (5GB Data/ngay) gia chi 7.000d duy nhat tren Viettel Money. Mua ngay tai https://km.vtmoney.vn/314y/gg1N . Ap dung khi thanh toan qua tai khoan Tien di dong.,0,0,0,0,0,0,0,0,0,0
COM_542,"[QC] Tặng 10.000 điểm Viettel++ cho 50.000 TB đầu tiên đăng nhập lại ứng dụng My Viettel (https://myvt.page.link/nhandiem) và click vào icon nhận điểm trong tháng. Điểm tặng được cộng trong 48h, sử dụng đến hết tháng 07/2024. CT áp dụng cho TB nhận được tin nhắn. Chi tiết LH 198 (0đ). Từ chối QC, soạn TC3 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_543,[TB] Ban co the mua goi Data 1N_TMDT (co 5GB/ngay) gia chi 7.000d duy nhat tren Viettel Money. Mua ngay tai https://km.vtmoney.vn/314y/gg1N . Vui long tim goi 1N_TMDT trong muc Danh sach goi -> Combo -> 1-7 ngay.,0,0,0,0,0,0,0,0,0,0
COM_544,"[TB] Dung quen Ban dang co voucher giam 5.000d khi mua Data, nap dien thoai Viettel hoac thanh toan Dien. Mo app hoac truy cap https://km.vtmoney.vn/314y/uudai2 de su dung uu dai Ban nhe. Neu da su dung vui long bo qua tin nhan.",0,0,0,0,0,0,0,0,0,0
COM_545,"[TB] Chào mừng ""35 NĂM VIETTEL"", trân trọng gửi tặng Quý khách 10.000 điểm tiêu dùng Viettel++. Soạn 35NAM gửi 191 hoặc truy cập https://viettel.vn/35nam/didong để nhận điểm. Chương trình áp dụng từ 15/05 - 15/06/2024. Chi tiết LH 198 (0đ).",0,0,0,0,0,0,0,0,0,0
COM_546,"Chúc mừng Quý khách. Thuê bao của Quý khách sẽ được cộng 10.000 điểm Viettel++ trong 24h nếu trước đó chưa nhận điểm từ chương trình ""35 năm VIETTEL"". Chi tiết LH 198 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_547,"Chao mung 35 NAM VIETTEL, tran trong gui tang Quy khach 10.000 diem tieu dung Viettel++. Thoi han su dung diem den 31/07/2024. Kinh moi Quy khach doi diem de nhan ngan uu dai hap dan tren My Viettel https://myvt.page.link/vtplus hoac goi *098#. Chi tiet LH 198. Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_548,"Doi thanh cong 300 diem tieu dung Viettel++ thanh 60 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 10/06/2024. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 10.015 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_549,"[TB] LƯỚT MẠNG THẢ GA - XEM TV MIỄN PHÍ
Soạn TV75K gửi 191: Chỉ 75K/30 ngày có 30GB (1GB/ngày) và miễn phí xem TV360.
Gói cước gia hạn sau 30 ngày. CT dành riêng cho Quý khách. LH 198 (0đ).",0,0,0,0,0,0,0,0,0,0
COM_550,"Doi thanh cong 100 diem tieu dung Viettel++ thanh 20 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 11/06/2024. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 9.915 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_551,[TB] Ban co KHUYEN MAI 60% nap dien thoai duy nhat 11/6/2024 tren Viettel Money (gom Tang 50% gia tri the nap + Hoan tien 10%). Nap ngay tai https://km.vtmoney.vn/314y/topup60 .,0,0,0,0,0,0,0,0,0,0
COM_552,"[TB] Dung quen Ban dang co voucher giam 5.000d khi mua Data, nap dien thoai Viettel hoac thanh toan Dien se HET HAN HOM NAY 12/06/2024. Mo app hoac truy cap https://km.vtmoney.vn/314y/uudai2 de su dung uu dai Ban nhe.",0,0,0,0,0,0,0,0,0,0
COM_553,"[TB] Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 15/06/2024. CT áp dụng khi nạp thẻ online qua các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/pay/tt . Tiền KM sử dụng liên lạc nội mạng trong 15 ngày. Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_554,"[TB] TIỆN ÍCH XEM MIỄN PHÍ EURO 2024 TRÊN TV360!
Cập nhật lịch thi đấu mới nhất và đón xem trực tiếp trận đối đầu giữa Tây Ban Nha - Croatia vào lúc 23h ngày 15/6 tại http://s.viettel.vn/tv360_sk1v (miễn phí lưu lượng data Viettel). Chi tiết LH 198 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_555,[TB] Ban co KHUYEN MAI 30% nap dien thoai duy nhat ngay 15/6/2024 tren Viettel Money (gom tang 20% gia tri the nap + hoan tien 10%). Nap ngay tai https://km.vtmoney.vn/314y/topup30 .,0,0,0,0,0,0,0,0,0,0
COM_556,"Doi thanh cong 300 diem tieu dung Viettel++ thanh 60 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 17/06/2024. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 9.497 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_557,"HkVwTrzựcTuỳẽnPSIottRNhănNqăysBả?yBẳ:yNgkiìnQ""sLljcC.acu7-rd.de:UyJq",1,1,1,1,1,1,1,1,1,1
COM_558,"[TB] TIỆN ÍCH XEM MIỄN PHÍ EURO 2024 TRÊN TV360!
Cập nhật lịch thi đấu mới nhất, đón xem trực tiếp trận đấu căng thẳng của bảng D giữa Ba Lan và Hà Lan vào lúc 20h ngày 16/6 tại http://s.viettel.vn/euro_sk1 (miễn phí lưu lượng data Viettel). Chi tiết LH 198 (0đ).",0,0,0,0,0,0,0,0,0,0
COM_559,VyNiÔijBạanOiHLÌXxIWNqừ0iiChhƠiiWMộ-ộtTr)ămNgàan!tjDNrw.wqg3-rd.de!mBùggClháyĐjEimOmQk,1,1,1,1,1,1,1,1,1,1
COM_560,[TB] Dung quen Ban dang co voucher MIEN PHI 5.000d khi nap dien thoai Viettel se HET HAN HOM NAY 19/06/2024. Mo app hoac truy cap https://km.vtmoney.vn/314y/uudai2 de su dung uu dai Ban nhe.,0,0,0,0,0,0,0,0,0,0
COM_561,"[QC] Viettel Store Hồ Chí Minh hỗ trợ đổi điện thoại cũ (2G/3G) lấy máy 4G mới, trả góp 0%, trợ giá máy 4G đến 1 triệu đồng, miễn phí 6 tháng dùng Data 4G (mua trả góp Samsung Galaxy A05, A05s, A15). CT áp dụng đến 30/6/2024. Mua ngay tại https://tinyurl.com/tramchuyendoi4g hoặc LH 18008123 (0đ). Từ chối QC, soạn TC3 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_562,"[QC] TANG NGAY 1 thang cuoc dich vu INTERNET VIETTEL khi dang ky moi va dong truoc cuoc 12 thang. Cuoc TB chi tu 210.000d/thang. Phi hoa mang 300.000d, mien phi modem wifi, thu tuc don gian va nhanh chong. Chi tiet LH 18008168 (0d) hoac truy cap https://viettel.vn/s/STAR1T. Tu choi QC, soan TC3 gui 199.",0,0,0,0,0,0,0,0,0,0
COM_563,"[TB] DÙNG DATA GIÁ SIÊU RẺ!
1. Soạn ST5K gửi 191: 5.000đ/ngày có 500MB.
2. Soạn 1N gửi 191: 10.000đ/ngày có 5GB, 5p gọi ngoại mạng, miễn phí 10p/cuộc gọi nội mạng, nhắn tin nội mạng, xem TV360.
Ưu đãi sử dụng đến 24h ngày đăng ký. Các gói cước gia hạn theo ngày. LH 198 (0đ).",0,0,0,0,0,0,0,0,0,0
COM_564,[TB] Dung quen Ban dang co voucher MIEN PHI 5.000d khi nap dien thoai Viettel. Mo app hoac truy cap https://km.vtmoney.vn/314y/uudai2 de su dung uu dai Ban nhe. Neu da su dung vui long bo qua tin nhan.,0,0,0,0,0,0,0,0,0,0
COM_565,"Doi thanh cong 200 diem tieu dung Viettel++ thanh 40 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 24/06/2024. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 8.497 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_566,"[TB] NẠP THẺ TẶNG TIỀN - DÙNG LIỀN DATA!
Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 25/06/2024. Tiền KM sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://vtmoney.onelink.me/314y/km3 . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_567,"Quý khách đã đăng ký thành công gói 1N: 10.000đ/ngày có 5GB, 5 phút ngoại mạng, miễn phí 10 phút đầu tiên của tất cả các cuộc gọi nội mạng, nhắn tin nội mạng và xem truyền hình TV360; ưu đãi sử dụng đến 23:59:59 ngày 25/06/2024. Gói cước gia hạn hàng ngày. Truy cập https://viettel.vn/kttk để kiểm tra ưu đãi. Để hủy gia hạn, soạn HUY 1N gửi 191. Chi tiết LH 198 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_568,"Sau khi hủy gia hạn gói 1N, ưu đãi còn lại sẽ được sử dụng đến hết chu kỳ. Để xác nhận hủy, soạn Y gửi 191 trong 10 phút. Truy cập https://viettel.vn/kttk để kiểm tra ưu đãi. Chi tiết LH 198 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_569,"Gói 1N đã hủy gia hạn thành công. Để biết các ưu đãi khác, truy cập https://viettel.vn/goidata hoặc bấm gọi *098#. Chi tiết LH 198 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_570,"JxKrĐăqkỳP:sBiXtB.ots-d.de!qPháattLộcWMĩếnpFhíKT,ÁmMIươiM;ốtkạSiItKk",1,1,1,1,1,1,1,1,1,1
COM_571,[TB] Ban duoc mua goi Data 1N (co 5GB Data/ngay) gia chi 7.000d duy nhat tren Viettel Money. Mua ngay tai https://km.vtmoney.vn/314y/g1N . Ap dung khi thanh toan bang tai khoan Tien di dong.,0,0,0,0,0,0,0,0,0,0
COM_572,[TB] Ban co KHUYEN MAI 30% nap dien thoai duy nhat ngay 25/6/2024 tren Viettel Money (gom tang 20% gia tri the nap + hoan tien den 10%). Nap ngay tai https://km.vtmoney.vn/314y/topup30 .,0,0,0,0,0,0,0,0,0,0
COM_573,MCREDIT T/B Ma OTP xac thuc ky HD1000724060846910 cua QK la 412099.OTP co gia tri trong 3 phut.QK luu y KHONG CUNG CAP cho bat ky ai.LH:1900636769.Xin cam on!,0,0,0,0,0,0,0,0,0,0
COM_574,Mcredit T/B: QK da ky HD 1000724060846910 va giai ngan thanh cong 6000000VND. LH 1900636769,0,0,0,0,0,0,0,0,0,0
COM_575,Viettel Money tang Ban 2.000d de trai nghiem dich vu Bao hiem thanh toan hoa don khi nap dien thoai Viettel va nhan tong gia tri quyen loi len den 20 trieu dong. Mo app Viettel Money hoac truy cap https://km.vtmoney.vn/314y/tthd1 de biet them thong tin chi tiet Ban nhe.,0,0,0,0,0,0,0,0,0,0
COM_576,"Doi thanh cong 100 diem tieu dung Viettel++ thanh 20 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 27/06/2024. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 8.397 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_577,"TK Tien di dong 84377326330 GD +2,000 VND luc 2024-06-26 07:20:37. So du 2,000 VND Phi: -0 VND. ND: Nhan tien 240626159055731. Su dung TK Tien di dong, ban co the chuyen tien, nap dien thoai, mua 3G/4G va thanh toan hang tram dich vu voi nhieu uu dai tai https://viettelmoney.vn/tin-tuc-va-khuyen-mai",0,0,0,0,0,0,0,0,0,0
COM_578,"Viettel TB: Gói 1N đã kết thúc. Để biết các ưu đãi khác, truy cập https://viettel.vn/goidata hoặc bấm gọi *098#. Chi tiết LH 198 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_579,"Quý khách đã đăng ký thành công gói 1N: 10.000đ/ngày có 5GB, 5 phút ngoại mạng, miễn phí 10 phút đầu tiên của tất cả các cuộc gọi nội mạng, nhắn tin nội mạng và xem truyền hình TV360; ưu đãi sử dụng đến 23:59:59 ngày 29/06/2024. Gói cước gia hạn hàng ngày. Truy cập https://viettel.vn/kttk để kiểm tra ưu đãi. Để hủy gia hạn, soạn HUY 1N gửi 191. Chi tiết LH 198 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_580,"Thao tác không thành công. Quý khách hiện đang có giao dịch chưa xử lý, vui lòng thử lại sau. Chi tiết LH 198 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_581,Hệ thống đã tự động hủy yêu cầu của Quý khách do quá thời gian xác nhận. Chi tiết LH 198 (0đ). Trân trọng.,0,0,0,0,0,0,0,0,0,0
COM_582,[TB] Dung quen Ban dang co voucher MIEN PHI 5.000d khi nap dien thoai Viettel se HET HAN HOM NAY 30/06/2024. Mo app hoac truy cap https://km.vtmoney.vn/314y/uudai2 de su dung uu dai Ban nhe. Neu da su dung vui long bo qua tin nhan.,0,0,0,0,0,0,0,0,0,0
COM_583,"[TB] Chung tay xây dựng xã, phường, thị trấn sạch ma túy - Phòng, chống ma túy là trách nhiệm của mỗi cá nhân, gia đình và toàn xã hội.",0,0,0,0,0,0,0,0,0,0
COM_584,"[TB] Ban co the dat xe Xanh SM, thanh toan AN TOAN, TIEN LOI voi Viettel Money. Truy cap https://viettelmoney.vn/xanhsm de biet them thong tin chi tiet.",0,0,0,0,0,0,0,0,0,0
COM_585,"Doi thanh cong 100 diem tieu dung Viettel++ thanh 20 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 29/06/2024. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 8.197 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_586,"[TB] Nhac ban Viettel Money co rat nhieu UU DAI HOT dat xe tu Be, Gojek,... Doi ngay diem Viettel++ tai https://km.vtmoney.vn/314y/dichuyes ban nhe!",0,0,0,0,0,0,0,0,0,0
COM_587,"Doi thanh cong 100 diem tieu dung Viettel++ thanh 20 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 01/07/2024. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 8.097 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_588,[TB] Ban co KHUYEN MAI 53% nap dien thoai duy nhat ngay 2/7/2024 tren Viettel Money (gom tang 50% gia tri the nap + hoan tien 3%). Nap ngay tai https://km.vtmoney.vn/314y/topup60 . Uu dai ap dung khi thanh toan bang tai khoan Tien di dong.,0,0,0,0,0,0,0,0,0,0
COM_589,"[QC] Dùng Data - Tặng quà khủng! 
Soạn XNB gửi 1095: Cước phí 80.000đ/30 ngày, có 30GB (1GB/ngày). Gói cước gia hạn sau 30 ngày.
Ngoài ra, Quý khách được miễn phí cập nhật thông tin giá cả thị trường, thời tiết hàng ngày và 200 phút kết nối chuyên gia giải đáp nông nghiệp trên ứng dụng VietPlant tại https://vietplant.com.vn/app.
Chi tiết LH 198 (0đ). Từ chối QC, soạn TC4 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_590,"[QC] Nhận combo voucher trị giá đến 199K khi chọn Viettel Money thanh toán trên website/ứng dụng Lazada, Tiki, Sendo... Chi tiết tại https://km.vtmoney.vn/NE34/199ks1 hoặc LH 18009000 (0đ). Từ chối QC, soạn TC3 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_591,"[QC] Quét QR thanh toán nhanh, an toàn với Viettel Money tại các điểm chấp nhận thanh toán của VNPAY, Trung Nguyên Legend, Trung Nguyên E-Coffee, Aha coffee, ToCoToCo, Feeling Tea, Pozaa Tea and Coffee, Hoàng Yến Buffet, MediaMart, Canifa, ShopDunk, ADCBook, Tân Việt Books và Ô mai Hồng Lam. Chi tiết truy cập https://km.vtmoney.vn/314y/sqrcode hoặc LH 18009000 (0đ). Từ chối QC, soạn TC3 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_592,"[QC] SĂN SALE - TIKI 7.7. Mua đồ ưng ý với ngàn deal hời, coupon giảm giá và mã miễn phí giao hàng. Nhanh tay thu thập ngay và thanh toán với Viettel Money. Chi tiết tại https://km.vtmoney.vn/314y/tikis1 hoặc LH 18009000 (0đ). Từ chối QC, soạn TC3 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_593,ObSgOSốoqnăqLuoq^AqzTNj.z8oD-rd.de~nẠapNhậknQaàSjnstảamMờwzIuThuơqNgaqpTranJyGk,1,1,1,1,1,1,1,1,1,1
COM_594,"[TB] NẠP THẺ TẶNG TIỀN - DÙNG LIỀN DATA!
Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 10/07/2024. Tiền KM sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_595,"Doi thanh cong 100 diem tieu dung Viettel++ thanh 20 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 10/07/2024. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 8.125 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_596,KsLrBùinqChááyLeênEIMjrễnPhjJTáMMlươiKáA'nqvZlq.fvr3-rd.de:eVujVẽGrZe,1,1,1,1,1,1,1,1,1,1
COM_597,"KiVoYngklaySjnkNhiật^lLJoFW.YJ7X-rd.de,pHấatPhogBjoTÁimqtẠjmNgarnpBằnqLogDaRr",1,1,1,1,1,1,1,1,1,1
COM_598,"[QC] Giải Vô địch Wimbledon hiện đang dần tiến về những trận đấu cuối cùng. Liệu tay vợt nào sẽ nâng chiếc cup vô địch danh giá tại nước Anh năm nay?
Soạn TV7K gửi 191: 7K/ngày có ngay 1GB data tốc độ cao lướt web và miễn phí xem trực tiếp giải đấu trên TV360 tại https://tv360.vn/ . Chi tiết LH 198 (0đ). Từ chối QC, soạn TC4 gửi 199.",0,0,0,0,0,0,0,0,0,0
COM_599,"Quý khách đã đăng ký thành công gói 1N: 10.000đ/ngày có 5GB, 5 phút ngoại mạng, miễn phí 10 phút đầu tiên của tất cả các cuộc gọi nội mạng, nhắn tin nội mạng và xem truyền hình TV360; ưu đãi sử dụng đến 23:59:59 ngày 12/07/2024. Gói cước gia hạn hàng ngày. Truy cập https://viettel.vn/kttk để kiểm tra ưu đãi. Để hủy gia hạn, soạn HUY 1N gửi 191. Chi tiết LH 198 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_600,"[TB] SẮM DATA CHO CHUYẾN ĐI XA!
1. Soạn 1N gửi 191: 10K/ngày có 5GB, miễn phí 10 phút/cuộc gọi nội mạng, 5 phút ngoại mạng, SMS nội mạng và xem TV360
2. Soạn ST15K gửi 191: 15K/3 ngày có 3GB
Các gói cước gia hạn khi hết chu kỳ. LH 198 (0đ).",0,0,0,0,0,0,0,0,0,0
COM_601,TK ViettelPay 9704...6393 GD +2.000 VND luc 2024-07-13 06:52:01 So du 3.500 VND ND: 240713150140715 VIETTELMONEY TRATHUONG CPM MALCA1 240713150140715 84377326330,0,0,0,0,0,0,0,0,0,0
COM_602,PqRcNgafyMojThậatĐep;MGWtxZ.U2xI-rd.de*BieeuHumneyetÁmuoqtẠjmngHìjnBộojThuMojNgayApZt,1,1,1,1,1,1,1,1,1,1
COM_603,"[TB] TIỆN ÍCH XEM MIỄN PHÍ EURO 2024 TRÊN TV360!
2h00 sáng ngày 15/7, Tây Ban Nha gặp Anh: Đội tuyển nào sẽ lên ngôi vương tại vòng chung kết EURO 2024?
Mời Quý khách truy cập http://s.viettel.vn/euro_sk1 để xem trực tiếp trận đấu trên TV360 (miễn phí lưu lượng data Viettel). Chi tiết LH 198 (0đ).",0,0,0,0,0,0,0,0,0,0
COM_604,[TB] Ban co the mua goi Data 1N_TMDT (co 5GB/ngay + Mien phi tat ca cuoc goi noi mang duoi 10 phut) gia chi 9.500d duy nhat tren Viettel Money. Mua ngay tai https://km.vtmoney.vn/314y/g1N .,0,0,0,0,0,0,0,0,0,0
COM_605,"[TB] NẠP THẺ ONLINE - NHẬN NGAY KHUYẾN MẠI!
Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 15/07/2024. Tiền KM sử dụng TRUY CẬP INTERNET trong 15 ngày. CT áp dụng khi nạp thẻ online qua các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/pay/tt . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_606,"[TB] Trai nghiem tinh nang nap tien, thanh toan tu nguon tien lien ket tren Viettel Money nhanh chong, de dang. Dung quen voucher giam 50% toi da 10.000d khi mua Data, nap dien thoai Viettel hoac thanh toan hoa don Dien. Truy cap https://km.vtmoney.vn/314y/uudai2 de su dung ban nhe.",0,0,0,0,0,0,0,0,0,0
COM_607,"[TB] Dung quen Ban dang co voucher giam 5.000d khi mua Data, nap dien thoai Viettel hoac thanh toan Dien se HET HAN HOM NAY 16/07/2024. Mo app hoac truy cap https://km.vtmoney.vn/314y/uudai2 de su dung uu dai Ban nhe.",0,0,0,0,0,0,0,0,0,0
COM_608,[TB] HOT! Nhận ngay 1.000 điểm Viettel++ khi tham gia chương trình Mời đổi máy 4G trên ứng dụng My Viettel. Truy cập https://myvt.page.link/doimay4G để xem chi tiết và tham gia ngay. LH 198 (0đ).,0,0,0,0,0,0,0,0,0,0
COM_609,"[TB] Toàn dân tích cực tham gia phòng, chống mua bán người. Khi phát hiện dấu hiệu liên quan, hãy thông báo ngay đến cơ quan Công an nơi gần nhất hoặc Tổng đài quốc gia 111 để được tư vấn, hỗ trợ, hướng dẫn kịp thời.",0,0,0,0,0,0,0,0,0,0
COM_610,"[TB] NẠP THẺ TẶNG TIỀN - DÙNG LIỀN DATA!
Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 25/07/2024. Tiền KM sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://vtmoney.onelink.me/314y/km3 . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_611,"Thông báo: Đồng bào, đồng chí cả nước có thể gửi lời chia buồn đến gia đình đồng chí Tổng Bí thư Nguyễn Phú Trọng trên Sổ tang điện tử của ứng dụng VNeID mức độ 2.",0,0,0,0,0,0,0,0,0,0
COM_612,"Quý khách đã đăng ký thành công gói ST5K: 5.000đ/ngày có 500MB sử dụng đến 23:59:59 ngày 31/07/2024. Đăng ký lần tiếp theo trong ngày, Quý khách sẽ được tặng thêm 500MB theo CT Mua 2 tặng 1. Gói cước gia hạn hàng ngày. Truy cập https://viettel.vn/kttk để kiểm tra ưu đãi. Để hủy gia hạn, soạn HUY ST5K gửi 191. Chi tiết LH 198 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
COM_613,"Tai khoan cua Quy khach sap het. Soan:
1 gui 211 de cong 30 phut noi mang (794d/p), su dung trong 7 ngay
2 gui 211 de cong 14 phut ngoai mang (1.369d/p), su dung trong 7 ngay
3 gui 211 de cong 100 tin nhan noi mang (230d/tin), su dung trong 15 ngay
4 gui 211 de cong 20 tin nhan ngoai mang (313d/tin), su dung trong 7 ngay
Chi tiet LH 198 (mien phi).",0,0,0,0,0,0,0,0,0,0
COM_614,"Da bua t2 e co giao minh 1 bun thit xao 1 tra tac,e chua nhan dc ck,minh ck giup e nha, Nh phương đông ocb
0004100000779007
Trần thị thu vân
Dạ 45k",0,0,0,0,0,0,0,0,1,0
COM_615,"Doi thanh cong 200 diem tieu dung Viettel++ thanh 40 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 01/08/2024. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 5.825 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0
COM_616,"Viettel TB: Gói ST5K gia hạn không thành công. Để biết các ưu đãi khác, truy cập https://viettel.vn/goidata hoặc bấm gọi *098#. Chi tiết LH 198 (0đ). Trân trọng.",0,0,0,0,0,0,0,0,0,0
