message_id,content,ann_1,ann_2,ann_3,ann_4,ann_5,ann_6,ann_7,ann_8,ann_9,ann_10,
COM_235,"Bam goi ngay 1530912021638 de tiep tuc lien lac voi so dien thoai 912021638 do tai khoan cua Quy khach khong du de thuc hien cuoc goi. Cuoc goi 1190d/p, tinh cuoc 6s+1, cuoc DV 500d. Quy khach vui long soan 
HD gui 1530 de duoc huong dan. Tu choi QC soan TC gui 1530.",0,0,0,0,0,0,0,0,0,0,
COM_236,"Doi thanh cong 100 diem tieu dung Viettel++ thanh 20 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 21/11/2023. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 4.052 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_237,"Quy khach dang thuc hien
Chuyen tien nhanh 247 den TK
Nguoi nhan: TRINH XUAN LINH
So tien: 40,000 VND
Ma OTP: 837680 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_238,"[TB] Tang 20% gia tri tat ca the nap trong ngay 22/11/2023. Tien KM su dung noi mang, khong gioi han thoi gian. Nap the online tai https://myvt.page.link/km . CT danh rieng cho TB cua Quy khach. LH 198 (0d).",0,0,0,0,0,0,0,0,0,0,
COM_239,"Quy khach dang thuc hien
Chuyen tien nhanh 247 den TK
Nguoi nhan: VU NGUYEN HOANG QUYEN
So tien: 100,000 VND
Ma OTP: 688417 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_240,"Doi thanh cong 100 diem tieu dung Viettel++ thanh 20 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 24/11/2023. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 3.952 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_241,"Quy khach dang thuc hien
Chuyen tien nhanh 247 den TK
Nguoi nhan: NGUYEN THI BICH NGHI
So tien: 570,000 VND
Ma OTP: 197539 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_242,"[TB] VIETTEL TA?NG 20% GIÁ TR? T?T C? TH? N?P trong ngày 25/11. Ti?n KM s? d?ng nô?i ma?ng dê´n hê´t 10/12/2023. Gi?m thêm 2,5% khi n?p th? t?i https://viettel.vn/pay/tt . Chi ti?t g?i 197 b?m phím 19 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_243,"Quy khach dang thuc hien
Chuyen tien den TK Sacombank
Nguoi nhan: NGUYEN KHAC PHUONG DONG
So tien: 1,000,000 VND
Ma OTP: 866591 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_244,"Quy khach dang thuc hien
Chuyen tien nhanh 247 den TK
Nguoi nhan: LY NGOC HAN
So tien: 80,000 VND
Ma OTP: 086668 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_245,"Quy khach dang thuc hien
Nap tien dien thoai
Nguoi nhan: 0377326330
So tien: 20,000 VND
Ma OTP: 007273 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_246,Quy khach co 0 dong trong tai khoan.,0,0,0,0,0,0,0,0,0,0,
COM_247,"Quy khach da duoc thanh toan 20000 VND tu nhan vien 8300240026, Ngay GD: 26/11/2023 15:06:27. Ma GD 2311267341543918. LH 18008098 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_248,Dich vu ung tai khoan *911# tru 20025d so tien Quy khach da ung (bao gom tien ung va 15% phi DV). Thoi gian ung 01/11/2023. So tien con no cua Dv ung tai khoan 911 la 2974d. Tran trong.,0,0,0,0,0,0,0,0,0,0,
COM_249,"Quy khach dang thuc hien
Nap tien dien thoai
Nguoi nhan: 0377326330
So tien: 20,000 VND
Ma OTP: 043489 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_250,Dich vu ung tai khoan *911# tru 2974d so tien Quy khach da ung (bao gom tien ung va 15% phi DV). Thoi gian ung 01/11/2023. So tien con no cua Dv ung tai khoan 911 la 0d. Tran trong.,0,0,0,0,0,0,0,0,0,0,
COM_251,"Quy khach co 20.025 dong trong tai khoan. Bam goi *098*3# de co 3GB voi 15.000d/3 ngay hoac *098*989# (30.000d/3 ngay) co 15GB (5GB/ngay), mien phi 10 phut/cuoc noi mang, 15 phut ngoai mang, SMS noi mang va TV360. Goi cuoc gia han khi het chu ky. De biet thong tin cac uu dai khac, bam goi *098# hoac truy cap My Viettel tai https://myvt.page.link/goidata . Chi tiet LH 198 (0d). Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_252,"Doi thanh cong 100 diem tieu dung Viettel++ thanh 20 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 27/11/2023. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 3.552 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_253,"Quy khach dang thuc hien
Chuyen tien nhanh 247 den TK
Nguoi nhan: VU XUAN TAN
So tien: 200,000 VND
Ma OTP: 849600 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_254,"Ðang ký không thành công. CT không áp d?ng cho TB c?a Quý khách. Ð? bi?t thông tin các uu dãi khác, vui lòng b?m g?i *098#. Chi ti?t LH 198 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_255,"Quy khach dang thuc hien
Chuyen tien nhanh 247 den TK
Nguoi nhan: LE THI PHUONG THU
So tien: 17,000 VND
Ma OTP: 385683 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_256,"Doi thanh cong 100 diem tieu dung Viettel++ thanh 20 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 30/11/2023. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 3.452 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_257,"[TB] Th?c hi?n Ngh? quy?t s? 97/NQ-CP ngày 08 tháng 07 nam 2023 c?a Chính ph?, B? Công thuong phát d?ng Chuong trình Khuy?n m?i t?p trung qu?c gia 2023 t? ngày 04/12/2023 - 10/01/2024, doanh nghi?p s? th?c hi?n khuy?n m?i có h?n m?c lên d?n 100%. Chi ti?t truy c?p https://kmttqg.vietrade.gov.vn",0,0,0,0,0,0,0,0,0,0,
COM_258,"TDTC chuc ban suc khoe doi dao, cong viec thuan loi, tai loc vien man. Thang 12 61un873tldd4 .",1,1,1,1,0,1,1,1,1,0,
COM_259,"Quy khach dang thuc hien
Thanh toan QR
Nguoi nhan: GS25 VIETNAM
So tien: 23,000 VND
Ma OTP: 268454 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_260,"Doi thanh cong 100 diem tieu dung Viettel++ thanh 20 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 03/12/2023. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 3.352 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_261,"Quy khach dang thuc hien
Chuyen tien nhanh 247 den TK
Nguoi nhan: PHAM HAI NHI
So tien: 100,000 VND
Ma OTP: 926180 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_262,"[QC] T?ng dài Thông tin Kinh t? - Xã h?i Viettel gi?i dáp thông tin v? l?ch trình và giá vé tàu, máy bay, xe khách d?p T?t Duong l?ch, T?t Nguyên dán 2024. Quý khách vui lòng g?i 1068 (t? s? di?n tho?i Viettel) ho?c 0281068 (t? s? di?n tho?i m?ng khác). Giá cu?c: 3.000d/p. T? ch?i QC, so?n TC3 g?i 199.",0,0,0,0,0,0,0,0,0,0,
COM_263,"Quy khach dang thuc hien
Chuyen tien nhanh 247 den TK
Nguoi nhan: NGUYEN DUY QUANG
So tien: 300,000 VND
Ma OTP: 073309 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_264,"Quy khach dang thuc hien
Chuyen tien nhanh 247 den TK
Nguoi nhan: NGUYEN DUONG GIA HAN
So tien: 30,000 VND
Ma OTP: 575501 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_265,"Quy khach duoc cong them 145 diem Viettel++ boi giao dich Tieu dung vien thong thang 11/2023. Thoi han su dung diem den 31/12/2024. Hay truy cap https://myvt.page.link/vtplus tren My Viettel hoac *098# de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi tiet LH 198. Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_266,"[TB] DATA MUÔN NOI, GIÁ SIÊU H?I!
1. So?n ST5K g?i 191: 5K/ngày có 500MB dùng d?n 24h
2. So?n ST30K g?i 191: 30K/7 ngày có 7GB
Các gói cu?c gia h?n khi h?t chu k?. Chi ti?t LH 198 (0d).",0,0,0,0,0,0,0,0,0,0,
COM_267,"Coc coc, nguoi gui voi SDT 0399231659 da gui cho Ban loi moi tham gia chuong trinh Dao Vang. Hang trieu giai thuong cung hang tram Loc vang dang tim kiem chu nhan. Truy cap https://km.vtmoney.vn/314y/daovang de tham gia ngay nhe.",0,0,0,0,0,0,0,0,0,0,
COM_268,"[TB] NHAN DOI LUU LUONG KHI DANG KY ST5K
Soan ST5K gui 191: Chi 5.000d co 1.000MB su dung den 24h ngay dang ky (gia goc 5.000d co 500MB, gia han hang ngay; tang them 500MB sau 60 phut dang ky). CT ap dung tu thoi diem TB nhan duoc tin nhan den 08/12/2023 23:59:59. LH 198 (0d).",0,0,0,0,0,0,0,0,0,0,
COM_269,"Quy khach dang thuc hien
Chuyen tien den TK Sacombank
Nguoi nhan: NGUYEN KHAC PHUONG DONG
So tien: 600,000 VND
Ma OTP: 417274 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_270,"[QC] THANH TOÁN KHO?N VAY c?a Home Credit, Fe Credit, Mirae Asset, OCB, MCredit, LOTTE Finance, TPFico (TPBank), SHB Finance, Viet Credit vô cùng nhanh chóng, d? dàng t?i các C?A HÀNG VIETTEL ho?c trên ?ng d?ng VIETTEL MONEY t?i https://km.vtmoney.vn/314y/tcbh. Chi ti?t LH 18009000 (0d). T? ch?i QC, so?n TC3 gui 199.",0,0,0,0,0,0,0,0,0,0,
COM_271,"Quy khach dang thuc hien
Chuyen tien nhanh 247 den TK
Nguoi nhan: Le Ly Huy
So tien: 754,000 VND
Ma OTP: 758521 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_272,Quy khach se MAT TIEN va THONG TIN neu cung cap Ma xac thuc giao dich (OTP) cho bat ky ai. Ma OTP (het han sau 1 phut) cua Quy khach la 811852,0,0,0,0,0,0,0,0,0,0,
COM_273,"[TB] VIETTEL TA?NG 20% GIÁ TR? T?T C? TH? N?P trong ngày 11/12. Ti?n KM s? d?ng nô?i ma?ng dê´n hê´t 26/12/2023. Gi?m thêm 2,5% khi n?p th? t?i https://viettel.vn/pay/tt . Chi ti?t g?i 197 b?m phím 19 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_274,Quy khach se MAT TIEN va THONG TIN neu cung cap Ma xac thuc giao dich (OTP) cho bat ky ai. Ma OTP (het han sau 1 phut) cua Quy khach la 843458,0,0,0,0,0,0,0,0,0,0,
COM_275,"[TB] N?P TH? HÔM NAY (11/12) - NH?N NGAY KM: T?ng 20% giá tr? t?t c? th? n?p, ti?n KM s? d?ng n?i m?ng d?n h?t 26/12/2023. N?p th? online t?i https://km.vtmoney.vn/314y/kmdaitra . Chi ti?t g?i 197 b?m phím 19 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_276,"Doi thanh cong 100 diem tieu dung Viettel++ thanh 20 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 13/12/2023. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 3.397 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_277,"[TB] T?ng 20% giá tr? t?t c? th? n?p vào tài kho?n vi?n thông trong ngày 15/12/2023. CT áp d?ng khi n?p th? online qua các ví di?n t?, ?ng d?ng thanh toán ho?c t?i https://viettel.vn/pay/tt . Ti?n KM s? d?ng liên l?c n?i m?ng trong 15 ngày. Chi ti?t g?i 197 b?m phím 19 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_278,"Doi thanh cong 100 diem tieu dung Viettel++ thanh 20 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 16/12/2023. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 3.297 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_279,"Quy khach dang thuc hien
Thanh toan QR
Nguoi nhan: GS25 VIETNAM
So tien: 13,000 VND
Ma OTP: 727368 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_280,"Quy khach dang thuc hien
Chuyen tien nhanh 247 den TK
Nguoi nhan: LY NGOC HAN
So tien: 39,000 VND
Ma OTP: 293127 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_281,"(QC)Ban co the vay den 20 TRIEU sau 1 PHUT tu EVNFinance hoac Mcredit qua MoMo. De biet them thong tin: https://momo.vn/s-vaynhanh . De tu choi, soan TC TenThuongHieu gui 1313",0,0,0,0,0,0,0,0,0,0,
COM_282,"[QC] T?ng dài Thông tin Kinh t? - Xã h?i Viettel hu?ng d?n cách dang ký h? chi?u online nhanh chóng và don gi?n nh?t. Quý khách vui lòng g?i 1068 (t? s? di?n tho?i Viettel) ho?c 0281068 (t? s? di?n tho?i m?ng khác). Giá cu?c: 3.000d/p. T? ch?i QC, so?n TC3 g?i 199.",0,0,0,0,0,0,0,0,0,0,
COM_283,"Quy khach dang thuc hien
Chuyen tien nhanh 247 den TK
Nguoi nhan: TRAN HOANG SON
So tien: 33,000 VND
Ma OTP: 825293 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_284,"[TB] Kính g?i Quý khách, d? c?p nh?t các chuong trình cham sóc Khách hàng và khuy?n m?i c?a Viettel, hãy ch?n “Follow” kênh TikTok Viettel Cham sóc Khách hàng t?i https://www.tiktok.com/@viettelcskh ho?c “Quan tâm” kênh Zalo t?i https://zalo.me/1570758701534064697 d? nh?n thông tin nhanh nh?t. Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_285,"Quy khach dang thuc hien
Chuyen tien nhanh 247 den TK
Nguoi nhan: HUYNH THI TRUC VY
So tien: 15,000 VND
Ma OTP: 210052 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_286,"Tru?ng ÐH FPT (HCM) thông báo kho?n h?c phí K? Spring 2024 - Half 1 c?a SV chua thanh toán. Vui lòng thanh toán d?n h?t 22/12/2023 (d?i v?i Chuyên ngành). Trong tru?ng h?p c?n du?c h? tr?, SV vui lòng liên h? 02873005585. SV dã hoàn thành h?c phí, xin vui lòng b? qua n?i dung này.",0,0,0,0,0,0,0,0,0,0,
COM_287,"Doi thanh cong 100 diem tieu dung Viettel++ thanh 20 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 22/12/2023. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 3.197 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_288,"[TB] Ð?NG QUÊN: B?N V?N ÐU?C THAM GIA GÓI ST60N!
Ch? 60K/30 ngày có 60GB (2GB/ngày).
LH nhân viên Viettel: Vi?n Thông Hoàng Qu? - 0987989227 (cu?c g?i di d?ng) d? du?c h? tr? s? d?ng gói cu?c.",0,0,0,0,0,0,0,0,0,0,
COM_289,"[QC] Ð?i chi?n top d?u, Salah hay Odegaard s? giúp d?i mình chi?n th?ng? Liverpool - Arsenal lúc 00h30 ngày 24/12. 
Uu dãi gi?m giá gói K+ SD trên TV360 trong 30 ngày ch? 30.000d. So?n DK KP1 g?i 1331 d? dang ký v?i giá uu dãi và dón xem tr?n d?u 100% Data t?c d? cao t?i http://s.viettel.vn/ksport_1. CT áp d?ng cho TB dang ký l?n d?u d?n h?t 21/1/2024. Sau khuy?n m?i, phí DV 60.000d/30 ngày, gia h?n sau 30 ngày. 
Chi ti?t LH 198 (0d). T? ch?i QC, so?n TC4 g?i 199.",0,0,0,0,0,0,0,0,0,0,
COM_290,"Quy khach dang thuc hien
Chuyen tien nhanh 247 den TK
Nguoi nhan: NGUYEN DUC THANH
So tien: 28,705,000 VND
Ma OTP: 048873 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_291,Dat hang thanh cong. DH cua ban la 040229. Cam on ban.,0,0,0,0,0,0,0,0,0,0,
COM_292,"[TB] GIÁNG SINH, NAM M?I - VIETTEL T?NG B?N!
So?n QUA g?i 191 ho?c truy c?p http://viettel.vn/tangqua d? bi?t các voucher quà t?ng h?p d?n.
Chi ti?t LH 198 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_293,"[TB] ÐÓN NAM M?I - KHUY?N M?I M?I!
T?ng 20% giá tr? t?t c? th? n?p vào tài kho?n vi?n thông trong ngày 25/12/2023. Ti?n KM s? d?ng truy c?p Data trong 15 ngày. N?p th? online t?i các ví di?n t?, ?ng d?ng thanh toán ho?c t?i https://viettel.vn/naptienkm . Chi ti?t g?i 197 b?m phím 19 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_294,"[TB] Viettel kính chúc Quý khách Giáng sinh an lành, Nam m?i h?nh phúc. Trân tr?ng c?m on Quý khách dã tin tu?ng s? d?ng d?ch v? c?a Viettel.",0,0,0,0,0,0,0,0,0,0,
COM_295,"Doi thanh cong 100 diem tieu dung Viettel++ thanh 20 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 26/12/2023. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 3.097 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_296,"Quy khach dang thuc hien
Chuyen tien nhanh 247 den TK
Nguoi nhan: TRUONG THI HANG
So tien: 25,000 VND
Ma OTP: 581329 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_297,"Doi thanh cong 100 diem tieu dung Viettel++ thanh 20 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 27/12/2023. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 2.997 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_298,"Quy khach dang thuc hien
Thanh toan QR
Nguoi nhan: GS25 VIETNAM
So tien: 23,000 VND
Ma OTP: 751002 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_299,"[TB] MUNG NAM MOI! Tang 20% gia tri tat ca cac the nap vao tai khoan vien thong trong ngay 29/12, tien KM de goi va nhan tin noi mang trong 15 ngay. CT danh rieng cho Quy khach. LH 198 (0d).",0,0,0,0,0,0,0,0,0,0,
COM_300,VNDIRECT kinh chuc Quy khach NGUYEN VAN THANG sinh nhat An - Khoe - Hanh Phuc. Cam on Quy khach da tin tuong va dong hanh cung VNDIRECT.,0,0,0,0,0,0,0,0,0,0,
COM_301,"Quy khach dang thuc hien
Chuyen tien nhanh 247 den TK
Nguoi nhan: VU HONG THAI
So tien: 4,500,000 VND
Ma OTP: 278586 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_302,"Doi thanh cong 200 diem tieu dung Viettel++ thanh 40 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 03/01/2024. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 2.797 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac,
vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_303,S? d?ng mã xác minh 769164 d? xác th?c Microsoft.,0,0,0,0,0,0,0,0,0,0,
COM_304,"Doi thanh cong 100 diem tieu dung Viettel++ thanh 20 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 04/01/2024. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 2.697 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac,
vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_305,"(QC) Chi voi 3.000d/ngay co ngay DATA toc do cao KHONG GIOI HAN xem hang trieu noi dung giai tri tai http://myclip.vn/hot1, soan XN gui 9062 de dang ky goi data MyClip. Goi cuoc gia han theo ngay. Chi tiet LH 198 (0d). Tu choi QC, soan TC4 gui 199.",0,0,0,0,0,0,0,0,0,0,
COM_306,"Quy khach dang thuc hien
Thanh toan QR
Nguoi nhan: 7ELEVEN
So tien: 40,000 VND
Ma OTP: 927480 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_307,"[QC] UU ÐÃI HOT - DÀNH T?NG B?N! Ð?i di?m Viettel++ trên Viettel Money t?i https://km.vtmoney.vn/314y/ktn20 d? nh?n ngay voucher gi?m 20K d?n t? Katinat. LH 18009000 (0d). T? ch?i QC, so?n TC3 g?i 199.",0,0,0,0,0,0,0,0,0,0,
COM_308,"[TB] Quý khách d?ng quên s? d?ng di?m Viettel++ d? d?i luu lu?ng data, phút g?i/tin nh?n n?i m?ng ho?c các uu dãi giá tr? khác. Truy c?p My Viettel t?i https://myvt.page.link/vt10 d? d?i di?m. Chi ti?t LH 198 (0d). Trân tr?ng!",0,0,0,0,0,0,0,0,0,0,
COM_309,"Quy khach dang thuc hien
Chuyen tien nhanh 247 den TK
Nguoi nhan: TRUONG THANH THIEN
So tien: 30,000 VND
Ma OTP: 047639 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_310,Mã xác th?c Discord c?a b?n là: 351669,0,0,0,0,0,0,0,0,0,0,
COM_311,"[TB] Kính g?i Quý khách, d? c?p nh?t các chuong trình cham sóc Khách hàng và khuy?n m?i c?a Viettel, hãy ch?n “Follow” kênh TikTok Viettel Cham sóc Khách hàng t?i
https://www.tiktok.com/@viettelcskh d? nh?n thông tin nhanh nh?t. Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_312,"[TB] VIETTEL TA?NG 20% GIÁ TR? T?T C? TH? N?P trong ngày 10/01. Ti?n KM s? d?ng nô?i ma?ng dê´n hê´t 25/01/2024. Gi?m thêm 2,5% khi n?p th? t?i https://viettel.vn/naptienkm . Chi ti?t g?i 197 b?m phím 19 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_313,"Quy khach duoc cong them 25 diem Viettel++ boi giao dich Tieu dung vien thong thang 12/2023. Thoi han su dung diem den 31/01/2025. Hay truy cap https://myvt.page.link/vtplus tren My Viettel hoac *098# de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi tiet LH 198. Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_314,"[TB] Data th? ga, ch? v?i 10K!
1. So?n T7 g?i 191: 10K/7 ngày mi?n phí data truy c?p TikTok
2. So?n 1N g?i 191: 10K/ngày có 5GB, 5 phút g?i ngo?i m?ng, mi?n phí 10p/cu?c g?i n?i m?ng, SMS n?i m?ng và xem TV360
Gói cu?c gia h?n khi h?t chu k?. Chi ti?t LH 198 (0d).",0,0,0,0,0,0,0,0,0,0,
COM_315,"[TB] N?P TH? HÔM NAY (10/01) - NH?N NGAY KM: T?ng 20% giá tr? t?t c? th? n?p, ti?n KM s? d?ng n?i m?ng d?n h?t 25/01/2024. N?p th? online t?i https://km.vtmoney.vn/314y/kmdaitra . Chi ti?t g?i 197 b?m phím 19 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_316,"Viettel TB: Quý khách dã s? d?ng h?t luu lu?ng data c?a gói ST5K. Ð? mua thêm, truy c?p https://viettel.vn/goidata ho?c b?m g?i *098#. Chi ti?t LH 198 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_317,"Quy khach dang thuc hien
Chuyen tien nhanh 247 den TK
Nguoi nhan: DUONG THI TUYET THAO
So tien: 15,000 VND
Ma OTP: 778950 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
COM_318,"Tai khoan cua Quy khach sap het. Soan:
1 gui 211 de cong 10 phut noi mang (800d/p), su dung trong 7 ngay
2 gui 211 de cong 3 phut ngoai mang (1.400d/p), su dung trong 7 ngay
3 gui 211 de cong 30 tin nhan noi mang (245d/tin), su dung trong 7 ngay
Chi tiet LH 198 (mien phi).",0,0,0,0,0,0,0,0,0,0,
COM_319,"Doi thanh cong 500 diem tieu dung Viettel++ thanh 100 MB Data de Quy khach trai nghiem dich vu. Han su dung truoc 15/01/2024. Tong diem tieu dung con lai trong tai khoan Viettel++ cua Quy khach la 2.222 diem. De kiem tra lich su doi diem va lua chon uu dai hap dan khac, vui long truy cap https://myvt.page.link/vtplus. Tran trong.",0,0,0,0,0,0,0,0,0,0,
COM_320,"[TB] Data th? ga, ch? v?i 10K!
1. So?n FB7 g?i 191: 10K/7 ngày mi?n phí data truy c?p Facebook và nh?n tin Messenger
2. So?n 1N g?i 191: 10K/ngày có 5GB, 5 phút g?i ngo?i m?ng, mi?n phí 10p/cu?c g?i n?i m?ng, SMS n?i m?ng và xem TV360
Gói cu?c gia h?n khi h?t chu k?. Chi ti?t LH 198 (0d).",0,0,0,0,0,0,0,0,0,0,
COM_321,"[TB] Data th? ga, ch? v?i 10K!
1. So?n YT7 g?i 191: 10K/7 ngày mi?n phí data truy c?p YouTube
2. So?n 1N g?i 191: 10K/ngày có 5GB, 5 phút g?i ngo?i m?ng, mi?n phí 10p/cu?c g?i n?i m?ng, SMS n?i m?ng và xem TV360
Gói cu?c gia h?n khi h?t chu k?. Chi ti?t LH 198 (0d).",0,0,0,0,0,0,0,0,0,0,
COM_322,"Viettel TB: Gói ST5K gia h?n không thành công. Quý khách ti?p t?c truy c?p theo gói Mobile Internet dang s? d?ng (n?u có). Ð? bi?t thông tin các uu dãi khác, b?m g?i *098# ho?c truy c?p My Viettel t?i https://viettel.vn/goidata . Chi ti?t LH 198 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_323,"[TB] T?ng 20% giá tr? t?t c? th? n?p vào tài kho?n vi?n thông trong ngày 15/01/2024. CT áp d?ng khi n?p th? online qua các ví di?n t?, ?ng d?ng thanh toán ho?c t?i https://viettel.vn/pay/tt . Ti?n KM s? d?ng liên l?c n?i m?ng trong 15 ngày. Chi ti?t g?i 197 b?m phím 19 (0d). Trân tr?ng.",0,0,0,0,0,0,0,0,0,0,
COM_324,"[TB] Tang 20% gia tri tat ca the nap trong ngay 16/01/2024. Tien KM su dung noi mang, khong gioi han thoi gian. Nap the online tai https://myvt.page.link/km . CT danh rieng cho TB cua Quy khach. LH 198 (0d).",0,0,0,0,0,0,0,0,0,0,
COM_325,"Quy khach dang thuc hien
Chuyen tien nhanh 247 den TK
Nguoi nhan: NGUYEN THUY DUONG
So tien: 463,000 VND
Ma OTP: 312609 hieu luc 1 phut",0,0,0,0,0,0,0,0,0,0,
